cid,acname,acqualifier,acvalue
166630628,Ki,=,0.1122
135398745,Ki,=,0.01698
166626737,Ki,=,0.0537
3559,Ki,=,0.001862
166628353,Ki,=,0.05495
166628836,Ki,=,0.302
166631433,Ki,=,0.0955
166626051,Ki,=,0.15488
166626692,Ki,=,0.05012
166627958,Ki,=,0.005248
166628298,Ki,=,0.09333
5002,Ki,=,0.30903
166626181,Ki,=,0.25704
166633036,Ki,=,0.01995
163323748,Ki,=,0.16218
166633881,Ki,=,0.15488
166629776,Ki,=,0.1349
166630373,Ki,=,0.04677
166633391,Ki,=,0.12882
166627479,Ki,=,0.64565
2726,Ki,=,0.002344
166630416,Ki,=,0.0537
166626034,IC50,=,10
11256587,IC50,=,4.1
155808034,IC50,=,9.8
163196369,IC50,=,9.4
57345320,IC50,=,5.7
168285555,Ki,=,5.49541
5311200,Ki,=,1.62181
168270405,Ki,=,0.70795
168275782,Ki,=,2.51189
168278359,Ki,=,0.28184
168285559,Ki,=,2.75423
168271704,Ki,=,0.05495
168270566,Ki,=,1.44544
168271848,Ki,=,0.54954
168269600,Ki,=,5.12861
168289099,Ki,=,0.35481
168294543,Ki,=,0.72444
168271947,Ki,=,3.98107
168292406,Ki,=,1.12202
168293565,Ki,=,0.75858
168295015,Ki,=,0.39811
10236758,Ki,=,0.67608
168274495,Ki,=,0.95499
168290385,Ki,=,1.77828
168286047,Ki,=,3.0903
168287283,Ki,=,0.13183
168269655,Ki,=,0.13804
14925759,Ki,=,1.09648
168293631,Ki,=,6.16595
168275096,Ki,=,1.69824
168282853,Ki,=,0.08128
9909448,Ki,=,0.241
155510683,Ki,=,6.3
71498955,Ki,=,0.0041
89287174,Ki,=,0.011
168280742,Ki,=,0.0055
163388532,IC50,=,1
168277374,Ki,=,3.077
168282819,Ki,=,4.402
168282733,Ki,=,0.038
168288598,Ki,=,0.02
168268997,Ki,=,0.007
168291659,Ki,=,1.039
168292411,Ki,=,0.418
168291978,Ki,=,3.207
168282454,Ki,=,0.052
168287508,Ki,=,0.005
168287126,Ki,=,8.333
168289915,Ki,=,0.039
168268929,Ki,=,5.003
168295839,Ki,=,1.009
168279281,Ki,=,0.366
168287240,Ki,=,4.402
168290061,Ki,=,0.008
168275477,Ki,=,8.749
168284197,Ki,=,0.013
168283609,Ki,=,3.907
168288545,Ki,=,0.046
60795,Ki,=,0.0033
53361666,EC50,=,0.00451
137460109,EC50,=,0.00023
10912396,Ki,=,2.234
77461254,EC50,=,0.0516
9904074,Ki,=,0.027
10467946,Ki,=,0.002
44588497,EC50,=,0.00998
3559,Ki,=,0.00261
168270458,Ki,=,0.328
168297547,Ki,=,0.182
168292602,Ki,=,0.0811
168289323,Ki,=,0.309
168297455,Ki,=,0.4973
168274655,Ki,=,0.59
168274837,Ki,=,5.5
168296938,Ki,=,0.21
135398737,Ki,=,0.15
168284109,Ki,=,0.11
168270428,Ki,=,0.081
60795,Ki,=,0.0045
168291911,Ki,=,0.86
168288455,Ki,=,0.13
168288409,Ki,=,0.12
168291509,Ki,=,0.13
168283564,Ki,=,0.082
168272455,Ki,=,2.1
168273774,Ki,=,0.26
168291109,Ki,=,2.1
168283630,Ki,=,0.01
168275235,Ki,=,0.009
168296891,Ki,=,0.63
168278128,Ki,=,0.77
168284651,Ki,=,1.5
168283630,Kb,=,0.015
168284109,Kb,=,0.009
11154555,Ki,=,0.0005012
60795,Ki,=,0.0003
168278470,Kd,=,1.49e-05
168297278,Kd,=,1.49e-05
168271877,Kd,=,1.49e-05
168281745,Kd,=,1.49e-05
168290814,Kd,=,1.49e-05
168290234,Kd,=,1.49e-05
168278470,Ki,=,3.46737
168278470,Kd,=,1.49e-05
168297278,Kd,=,1.49e-05
168295575,Ki,=,1.62181
168295575,Kd,=,1.49e-05
168290814,Kd,=,1.49e-05
168295704,Kd,=,1.49e-05
168286425,Kd,=,1.49e-05
168296523,Kd,=,1.49e-05
168292953,Kd,=,1.49e-05
168295575,Kd,=,1.49e-05
168273639,Kd,=,1.49e-05
119570,Ki,=,0.0257
119570,Kd,=,1.49e-05
168273744,Kd,=,1.49e-05
119570,Ki,=,1
119570,Kd,=,1.49e-05
168273639,Ki,=,0.95499
168273639,Kd,=,1.49e-05
168290234,Kd,=,1.49e-05
168295704,Ki,=,9.54993
168295704,Kd,=,1.49e-05
168286425,Ki,=,0.44668
168286425,Kd,=,1.49e-05
168296523,Ki,=,6.30957
168296523,Kd,=,1.49e-05
168271877,Ki,=,1.07152
168271877,Kd,=,1.49e-05
168281745,Kd,=,1.49e-05
168292953,Ki,=,0.48978
168292953,Kd,=,1.49e-05
168273744,Ki,=,4.57088
168273744,Kd,=,1.49e-05
168273744,EC50,=,3.38844
168292953,EC50,=,4.46684
54562,EC50,=,0.02818
168273639,EC50,=,1.12202
119570,EC50,=,0.006457
168278470,EC50,=,1.41254
168291617,Ki,=,0.137
163409061,Ki,=,1.94
168269921,Ki,=,0.143
168281784,Ki,=,0.032
168293886,Ki,=,0.253
168291393,Ki,=,0.235
168277941,Ki,=,0.229
168272182,Ki,=,1.39
168288780,Ki,=,0.062
168284840,Ki,=,0.559
168279625,Ki,=,0.148
168277502,Ki,=,0.085
168279047,Ki,=,0.06
168292233,Ki,=,0.009
168291906,Ki,=,0.018
146673143,Ki,=,2.752
95882507,Ki,=,0.36937
138973681,Ki,=,2.33364
155519102,Ki,=,1
137642224,Ki,=,1.95
164618100,Ki,=,0.32
163196460,Ki,=,0.3
164620748,Ki,=,0.42
155542321,Ki,=,1.09
95882507,Ki,=,0.36937
133080719,Ki,=,0.39752
5355,Ki,=,0.0098
44210114,Ki,=,0.0017
45268455,Ki,=,3.746
155557564,Ki,=,1.219
2159,Ki,=,0.003
851853,Ki,=,115.9
1355,Ki,>,10
168295575,EC50,>,10
168290814,EC50,>,10
168297278,EC50,>,10
168295704,EC50,>,10
168290234,EC50,>,10
168296523,EC50,>,10
168281745,EC50,>,10
168281745,Ki,>,10
168290234,Ki,>,10
168290814,Ki,>,10
168297278,Ki,>,10
168295269,Ki,>,1
168281650,Ki,>,1
4595,Ki,>,10
146395245,IC50,=,13
168269719,Ki,=,13.46
168273001,Ki,=,13.3
168270182,Ki,=,12.8825
168273038,Ki,=,23.9883
168277063,Ki,=,20.893
168296541,Ki,=,12.0226
166627357,IC50,>,30
155807735,IC50,>,30
166626056,IC50,>,30
166629813,IC50,>,30
166631293,IC50,>,30
19088519,Ki,=,17.6
10090,Ki,=,34.9
164916973,Ki,>,100
166633199,Ki,>,100
164916964,Ki,=,12.4
53824422,Ki,>,100
166631490,Ki,>,100
24060,Ki,=,17.9
408648,Ki,>,100
166633009,Ki,>,100
166631490,Ki,>,100
3345,Ki,=,21
166633009,Ki,>,100
4095,Ki,>,100
149309924,Ki,>,1.7
156077377,Ki,>,1.8
156077323,Ki,>,2.3
148837359,Ki,>,1.8
165437183,Ki,>,1.8
148911402,Ki,>,1.8
138671175,Ki,>,1.7
138671363,Ki,>,1.7
138671652,Ki,>,1.8
165112407,Ki,>,1.8
138671063,Ki,>,1.7
138671216,Ki,>,1.7
138671844,Ki,>,1.7
138671262,Ki,>,1.8
138670389,Ki,>,1.7
138671231,Ki,>,1.7
138671055,Ki,>,1.9
165112410,Ki,>,1.7
155484061,Ki,>,1.7
138670653,Ki,>,1.7
138670313,Ki,>,1.7
138670679,Ki,>,1.7
138671501,Ki,>,1.7
138671108,Ki,>,1.7
138672083,Ki,>,1.9
138671140,Ki,>,1.8
138670409,Ki,>,1.8
138671986,Ki,>,1.9
138670706,Ki,>,1.9
138671100,Ki,>,1.9
138671888,Ki,>,1.9
165112405,Ki,>,1.8
165112405,Ki,>,1.8
165112403,Ki,>,1.7
138670266,Ki,>,1.9
138671641,Ki,>,1.8
138670700,Ki,>,1.8
138670791,Ki,>,1.7
138671165,Ki,>,1.9
138670893,Ki,>,1.7
138670497,Ki,>,1.7
138671368,Ki,>,1.8
138671150,Ki,>,1.8
138670819,Ki,>,1.7
138671256,Ki,>,1.8
138670743,Ki,>,1.8
138670324,Ki,>,1.8
138671131,Ki,>,1.8
138671308,Ki,>,1.7
138671230,Ki,>,1.9
138671541,Ki,>,1.7
163486284,Ki,>,1
164065702,Ki,>,1
156552374,Ki,>,1
156552404,Ki,>,1
156552373,Ki,>,1
156540516,Ki,>,1
163829252,Ki,>,0.3
156552385,Ki,>,1
156540526,Ki,>,1
156540503,Ki,>,1
163487669,Ki,>,1
163844521,Ki,>,1
156552387,Ki,>,1
138670324,Ki,>,1.8
138671131,Ki,>,1.8
138671308,Ki,>,1.7
138671363,Ki,>,1.7
138671652,Ki,>,1.8
138671063,Ki,>,1.7
138671216,Ki,>,1.7
138671844,Ki,>,1.7
138671262,Ki,>,1.8
138670389,Ki,>,1.7
138670706,Ki,>,1.9
138670497,Ki,>,1.7
138670313,Ki,>,1.7
138670679,Ki,>,1.7
138671501,Ki,>,1.7
138671108,Ki,>,1.7
138672083,Ki,>,1.9
138670655,Ki,>,1.7
138670893,Ki,>,1.7
138671175,Ki,>,1.7
138671231,Ki,>,1.7
138671230,Ki,>,1.9
138671541,Ki,>,1.7
138671140,Ki,>,1.8
138670409,Ki,>,1.8
138671986,Ki,>,1.9
138671122,Ki,>,1.8
138671406,Ki,>,1.8
138671406,Ki,>,1.8
138670791,Ki,>,1.7
138671165,Ki,>,1.9
138670266,Ki,>,1.9
138671398,Ki,>,1.9
138671117,Ki,>,1.8
138671641,Ki,>,1.8
138670700,Ki,>,1.8
138671100,Ki,>,1.9
138671888,Ki,>,1.9
138670653,Ki,>,1.7
138670703,Ki,>,1.7
138671150,Ki,>,1.8
138670819,Ki,>,1.7
138670319,Ki,>,1.7
138671256,Ki,>,1.8
138670743,Ki,>,1.8
9813631,EC50,>,1
132256750,Ki,>,1
132256728,Ki,>,1
132256754,Ki,>,1
132256764,Ki,>,1
132256713,Ki,>,1
132256715,Ki,>,1
132257069,Ki,>,1
138692457,Ki,>,1
132256724,Ki,>,1
132257109,Ki,>,1
132257112,Ki,>,1
132247306,Ki,>,1
132256762,Ki,>,1
132256727,Ki,>,1
132256806,Ki,>,1
132256796,Ki,>,1
132256803,Ki,>,1
132256759,Ki,>,1
132256814,Ki,>,1
132257041,Ki,>,1
132257139,Ki,>,1
132256760,Ki,>,1
132247311,Ki,>,1
132257123,Ki,>,1
132256734,Ki,>,1
132256763,Ki,>,1
132247308,Ki,>,1
132247309,Ki,>,1
132257275,Ki,>,1
138692460,Ki,>,1
132247307,Ki,>,1
9865384,Ki,>,1
132256716,Ki,>,1
132257061,Ki,>,1
132247303,Ki,>,1
138692462,Ki,>,1
132256730,Ki,>,1
132247312,Ki,>,1
132256749,Ki,>,1
132247301,Ki,>,1
1220,Ki,>,1
132256718,Ki,>,1
132256717,Ki,>,1
132257105,Ki,>,1
138692456,Ki,>,1
132256755,Ki,>,1
132256857,Ki,>,1
132256811,Ki,>,1
132256799,Ki,>,1
132256735,Ki,>,1
132257264,Ki,>,1
132256737,Ki,>,1
132256812,Ki,>,1
132257265,Ki,>,1
132257256,Ki,>,1
135339850,Ki,>,2
135339870,Ki,>,2
135339818,Ki,>,2
135375002,Ki,>,2
135339858,Ki,>,2
154702343,Ki,>,2
135339854,Ki,>,2
135339857,Ki,>,2
71212556,Ki,>,4.57
91809295,Ki,>,1
91809297,Ki,>,1
57339706,Ki,>,1
73670735,Ki,>,5
23624307,Ki,>,2
24771120,Ki,>,2
11341394,Ki,>,1
11283795,Ki,>,1
24768519,Ki,>,1
24768525,Ki,>,1
24768523,Ki,>,1
24768522,Ki,>,1
73670735,Ki,>,5
86277887,Ki,=,1e+06
86277887,Ki,>,10
164609172,Ki,>,10
164609172,Ki,>,10
162654494,Ki,>,10
21959998,Ki,>,10
162661326,Ki,>,10
91937744,Ki,>,10
162658209,Ki,>,10
55424,Ki,>,10
9795739,Ki,=,17.5
142590721,Ki,=,12.4
142590720,Ki,=,156
150357965,Ki,=,11.9
4236,Ki,>,100
162666450,Ki,>,10
162666450,Ki,>,10
162666548,Ki,>,1.4
162663244,Ki,>,1.4
162653702,Ki,>,1.4
162648846,Ki,>,1.4
132256814,Ki,>,1
132247307,Ki,>,1
132257139,Ki,>,1
132256724,Ki,>,1
132247312,Ki,>,1
132256806,Ki,>,1
132247303,Ki,>,1
132247302,Ki,>,1
132247301,Ki,>,1
132256734,Ki,>,1
132247309,Ki,>,1
132257112,Ki,>,1
132256796,Ki,>,1
132247310,Ki,>,1
11741361,Ki,>,1
132256760,Ki,>,1
132257061,Ki,>,1
132256730,Ki,>,1
132247308,Ki,>,1
138692457,Ki,>,1
132256857,Ki,>,1
132257265,Ki,>,1
138692460,Ki,>,1
132256749,Ki,>,1
132247311,Ki,>,1
132257058,Ki,>,1
132256811,Ki,>,1
4397947,Ki,=,65.3
144950987,Ki,=,11.6
162644502,Ki,=,19.1
9419,Ki,=,30.2
44329754,Ki,>,10
132256713,Ki,>,1
132257069,Ki,>,1
11741361,Ki,>,1
138692459,Ki,>,1
132256764,Ki,>,1
132256734,Ki,>,1
132256722,Ki,>,1
138692456,Ki,>,1
132257275,Ki,>,1
132256799,Ki,>,1
132257264,Ki,>,1
132256728,Ki,>,1
146025790,Ki,>,1
132256737,Ki,>,1
132247305,Ki,>,1
132256739,Ki,>,1
132256759,Ki,>,1
132256735,Ki,>,1
132256715,Ki,>,1
137379028,EC50,>,10
25235287,Ki,>,10
130431318,Ki,=,11.4
130431318,Ki,=,13.2
130431329,Ki,=,10.8
130431328,Ki,=,13.5
130431306,Ki,=,18.9
130431291,Ki,=,10.8
130431295,Ki,=,20.8
130431294,Ki,=,21.4
71724977,IC50,>,100
71724969,EC50,>,50
56361674,EC50,>,50
71725020,EC50,>,50
71724983,EC50,>,100
56360144,IC50,>,100
71724969,IC50,>,100
56361674,IC50,>,100
71571370,IC50,>,100
71604368,IC50,>,100
155534186,Ki,>,5
71571433,EC50,>,100
71724993,EC50,=,10.1
71571423,IC50,>,10
71604376,IC50,>,100
71604380,IC50,>,100
71725061,IC50,>,100
71725006,IC50,>,100
71724983,IC50,>,100
9268266,IC50,=,15.7
60481587,IC50,>,50
155523127,Ki,>,5
155514798,Ki,>,5
27842480,EC50,>,10
71724941,IC50,>,100
71604371,IC50,=,18
71725014,IC50,>,100
27847327,IC50,>,10
27842480,IC50,>,10
71571419,IC50,>,50
71724948,IC50,>,100
72187663,IC50,=,18
155565768,Ki,>,5
155532477,Ki,>,5
155517266,Ki,>,5
31343434,EC50,>,100
71725025,EC50,>,100
71724979,EC50,>,100
36717024,EC50,>,50
71604379,IC50,>,50
71724949,IC50,>,100
71725024,IC50,>,10
71724954,IC50,>,50
71724955,IC50,>,100
71724956,IC50,>,50
155550756,Ki,>,5
155532475,Ki,>,5
155552591,Ki,>,5
35995182,IC50,>,100
71725048,IC50,>,100
9475051,IC50,>,50
31281277,IC50,>,100
71725021,IC50,>,100
71725023,IC50,>,100
71571360,IC50,>,50
36717024,IC50,>,100
71725027,IC50,=,13
71571436,IC50,>,50
71725009,IC50,>,100
71725039,IC50,>,50
71724993,IC50,>,100
9268266,IC50,>,100
71724960,IC50,>,100
71724961,IC50,>,100
155543605,IC50,>,100
71724974,IC50,>,100
71571413,IC50,>,50
71724994,IC50,>,100
71725026,IC50,>,50
71724962,IC50,>,10
71724963,IC50,>,100
71724961,EC50,=,13
39729535,EC50,=,24
155562652,Ki,=,11.16
155522218,Ki,=,17.67
142573417,Ki,=,98.462
155556665,Ki,=,59.994
142573415,Ki,=,48.584
142573399,Ki,=,12.584
142573406,Ki,=,65.229
142573438,Ki,=,21.172
155538235,Ki,=,21.098
142573386,Ki,=,12.137
151880864,Ki,=,26.05
155547729,Ki,=,19.655
142573379,Ki,=,13.904
155535404,Ki,>,225.748
137659335,Ki,=,104.847
142573420,Ki,=,26.253
155548038,Ki,=,15.768
142573439,Ki,=,25.823
27039365,Ki,=,180.375
155539413,Ki,=,35.72
117028759,Ki,=,99.379
137645406,Ki,=,10.895
155568612,Ki,=,17.595
142573376,Ki,=,26.739
155568415,Ki,=,74.272
155527358,Ki,=,19.634
72736203,EC50,>,1
72736203,EC50,>,1
155566925,Ki,>,10
138691362,Ki,>,10
155512944,Ki,>,10
155557443,Ki,>,10
155540147,Ki,>,10
139488539,Ki,>,10
155556527,Ki,>,10
155538144,Ki,>,10
138691316,Ki,>,10
139488518,Ki,>,10
139488740,Ki,>,10
155551353,Ki,>,10
155561901,Ki,>,10
138691364,Ki,>,10
138691329,Ki,>,10
138691366,Ki,>,10
138691317,Ki,>,10
155563286,Ki,>,10
155546350,Ki,>,10
139488527,Ki,>,10
138691338,Ki,>,10
155545625,Ki,>,10
155562395,IC50,=,71.065
4797946,IC50,>,100
155530763,IC50,>,100
6466372,IC50,>,100
109030343,IC50,>,100
155536815,IC50,=,44.834
155562395,Ki,>,10
155563301,Ki,>,10
155568867,Ki,>,50
155562395,Ki,>,50
109030343,Ki,=,11.9
4797946,Ki,>,10
155568867,EC50,=,48.503
4797946,EC50,=,26.175
4797946,IC50,=,16.01
155562395,IC50,>,100
6466372,IC50,=,25.008
155563301,IC50,>,100
155536720,IC50,>,100
109030515,IC50,=,11.847
155511803,IC50,>,100
155536815,IC50,=,89.153
155513053,IC50,=,67.613
155568411,IC50,=,86.617
45361874,IC50,=,40.466
155516494,IC50,=,46.795
16094666,IC50,=,16.447
155563301,IC50,=,66.077
155536720,IC50,=,68.329
10425450,IC50,>,50
155568867,IC50,>,100
155513053,IC50,=,16.278
155525431,IC50,=,72.516
109030515,IC50,>,100
155511803,IC50,=,71.437
155522719,IC50,=,94.255
155522719,Ki,>,50
155525431,Ki,>,50
155511803,Ki,>,50
155568411,Ki,>,50
45361874,Ki,>,50
155563301,Ki,>,50
155516494,Ki,=,46.26
45361874,IC50,=,88.447
155516494,IC50,=,70.703
155518974,Ki,=,40.04
121418538,EC50,>,30
121418441,EC50,>,30
155552826,Ki,>,10
155541072,Ki,>,10
138691364,Ki,>,10
155534184,Ki,>,10
155515324,Ki,=,50.14
155195486,Ki,=,70.6
155195496,Ki,=,21
155195305,Ki,=,11.3
155195305,Ki,=,14.1
155195435,Ki,=,27
155195442,Ki,=,21.1
155195433,Ki,=,10.1
155515415,Ki,>,10
155537227,Ki,>,10
155542461,Ki,>,10
155563164,Ki,>,10
155533660,Ki,>,10
155522487,Ki,>,10
155569337,Ki,>,10
155557500,Ki,>,10
155532545,Ki,>,10
155518159,Ki,>,10
155531455,Ki,>,10
155531362,Ki,>,10
155514459,Ki,>,10
155528355,Ki,>,10
155549153,Ki,>,10
155545526,Ki,>,10
155522920,Ki,>,10
155561865,Ki,>,10
155538716,Ki,>,10
155566665,Ki,>,10
155562423,Ki,>,10
155513265,Ki,>,20
155553911,Ki,>=,17
155529683,Ki,>,5
155513375,Ki,=,16.318
155542687,Ki,>,30
155515966,Ki,=,27.359
155518617,Ki,=,12.046
155553364,Ki,=,24.994
146025815,EC50,>,10
146025815,EC50,>,10
146025822,EC50,>,10
146025822,EC50,>,10
146025818,EC50,>,10
146025818,EC50,>,10
146025814,EC50,>,10
146025814,EC50,>,10
146025817,EC50,>,10
146025817,EC50,>,10
146025811,EC50,>,10
146025811,EC50,>,10
146025816,EC50,>,10
146025816,EC50,>,10
146025823,EC50,>,10
146025823,EC50,>,10
44282985,EC50,>,10
44282985,EC50,>,10
146025812,EC50,>,10
146025812,EC50,>,10
146025813,EC50,>,10
146025813,EC50,>,10
146025819,EC50,>,10
146025819,EC50,>,10
146025813,EC50,>,10
146025813,EC50,>,10
146025816,IC50,>,10
146025816,IC50,>,10
146025812,EC50,>,10
146025812,EC50,>,10
146025814,EC50,>,10
146025814,EC50,>,10
146025822,EC50,>,10
146025822,EC50,>,10
146025815,EC50,>,10
146025815,EC50,>,10
151086,EC50,=,10.2329
151086,EC50,=,10.233
155563815,Kb,=,137
4304615,Kb,=,20
828447,Kb,=,60
155558255,Kb,=,102
155533381,Kb,=,14.5
1690520,Kb,=,92.5
4304615,Kd,=,21.3796
719965,Kb,=,19.5
155554026,Kb,=,11.6
433561,Kb,=,59.3
722483,Kb,=,126
13038297,Kb,=,21.4
155510939,IC50,>,10
71717958,IC50,>,10
71716758,IC50,>,10
155512384,Ki,=,41.6869
5311200,Ki,=,47
5311200,Ki,=,33
155553370,Ki,>,10
121418441,EC50,>,30
121418491,EC50,>,30
121418538,EC50,>,30
135156251,EC50,>,10
135156251,IC50,>,10
155557665,Kb,=,11.4
155530545,Kb,=,120
2808589,Kb,=,23
717323,Kb,=,25.4
2101788,Kb,=,48
155551238,Kb,=,19
155527712,Kb,=,53
155561828,Kb,=,45
155561275,Kb,=,70
2399526,Kb,=,63
155561062,Kb,=,39
155557665,Kb,=,59
2106372,Kb,=,16.6
155569612,Kb,=,13
155516569,Kb,=,16
155530487,Kb,=,48.6
155522859,Kb,=,100
155515094,Kb,=,250
155542998,Kb,=,50
155544709,Kb,=,37
155538937,Kb,=,38
155525066,Kb,=,106
717848,Kb,=,17
155540851,Kb,=,35
717323,Kb,=,31
155560055,Kb,=,99
155528677,Kb,=,45.8
155517248,Kb,=,35
155540616,Kb,=,30
155529215,Kb,=,22
153287553,Ki,>,10
153287574,Ki,>,10
155519891,Ki,>,10
153287572,Ki,>,10
155536080,Ki,>,10
25450664,Ki,>,10
72152558,Ki,>,10
45827434,Ki,>,10
28071610,Ki,>,10
45815848,Ki,>,10
25487292,Ki,>,10
53524618,Ki,>,10
652557,Ki,>,10
25491778,Ki,>,10
53499206,Ki,>,10
47029237,Ki,>,10
53550713,Ki,>,10
2581635,Ki,>,10
10176243,Ki,=,11.4
13680883,Ki,>,100
10241065,Ki,=,53.8
57527911,Ki,=,13.4
10241065,Kb,>,10
23025506,Ki,>,100
43398192,Ki,>,30
137651322,EC50,>,1
137634397,EC50,>,1
137653096,Ki,>,15
137639304,Ki,=,14
137656381,IC50,>,10
10336538,Ki,>,6
11301655,Ki,>,6
5041,Ki,>,1
9820261,Ki,>,3.31
44307552,Ki,>,1
133008,Ki,>,1.7
60149678,Ki,>,100
137652312,Ki,=,83.671
137641643,Ki,=,60.152
137659335,Ki,=,104.847
137640376,Ki,=,37.579
137649193,Ki,=,114.945
137650900,Ki,=,57.101
137649540,Ki,=,21.216
137655799,Ki,=,29.3
137645406,Ki,=,10.895
137662048,Ki,>,109.574
56597938,EC50,>,5
137647533,EC50,>,5
137652517,IC50,>,5
137653034,IC50,>,5
137653359,IC50,>,5
137662136,IC50,>,5
137660395,EC50,>,5
60795,EC50,>,5
137660395,IC50,>,5
137649770,IC50,>,5
137660751,IC50,>,5
137647058,IC50,>,5
137660751,EC50,>,5
137653359,IC50,>,5
137660751,IC50,>,5
137647058,IC50,>,5
137660395,IC50,>,5
137662136,IC50,>,5
137652517,EC50,>,5
137660395,EC50,>,5
60795,EC50,>,5
137662136,IC50,>,5
137660395,IC50,>,5
137653359,IC50,>,5
137660751,IC50,>,5
137647058,IC50,>,5
137649770,IC50,>,5
137660395,EC50,>,5
137652517,EC50,>,5
60795,EC50,>,5
137660395,EC50,>,5
60795,EC50,>,5
137641832,Ki,>,10
137654850,Ki,>,10
137644521,Ki,>,10
137656918,Ki,>,10
145986441,Ki,>,10
145990254,Ki,>,23.889
145990093,Ki,=,20.03
145979626,Ki,=,10.08
145970938,Ki,>,10
71695973,Activity,>,10
137655953,IC50,>,5
137631807,IC50,>,5
137652517,IC50,>,5
137653034,IC50,>,5
137653359,IC50,>,5
137660395,IC50,>,5
137649770,IC50,>,5
137660751,IC50,>,5
137647058,IC50,>,5
137662136,IC50,>,5
75201901,Ki,>,10
86342156,EC50,>,10
134153624,Ki,>,10
134148634,Ki,>,10
134132432,Ki,>,10
134136921,Ki,=,15.8489
132495282,Ki,>,10
134151926,Ki,>,10
134150900,Ki,=,15.8489
134137152,Ki,>,10
90389592,IC50,>,10
16759249,IC50,>,10
118643968,IC50,>,10
90389439,IC50,>,10
57267,IC50,>,10
9690109,Ki,>,100
121304697,Ki,=,16.9824
127052465,Ki,>,10
4916,Ki,=,86
5152,Ki,=,32
3410,Ki,=,13
3779,Ki,=,12
127047536,Ki,>,2
127045853,EC50,=,13
3779,Ki,=,48
127047537,Ki,>,2
127046963,Ki,>,2
127046818,Ki,>,2
127045870,Ki,>,2
127045665,Ki,>,2
127045872,Ki,>,2
132584404,Ki,>,10
134149168,Ki,>,10
127047230,Ki,=,14.7
9818479,Ki,=,16.3
15937765,Ki,=,12.1
127047592,EC50,=,14
127047640,EC50,>,10
127031405,Ki,>,10
127031949,Ki,>,10
127041347,Ki,=,15.8489
127041026,Ki,=,19.9526
127040714,Ki,=,15.8489
127040356,Ki,=,12.5892
127040715,Ki,=,12.5892
127039208,Ki,=,15.8489
127041332,Ki,>,31.6228
127041952,Ki,=,12.5892
127041348,Ki,=,15.8489
127040695,Ki,=,25.1189
127040357,Ki,>,10
127041951,Ki,>,10
127041951,Ki,>,10
127040716,Ki,=,15.8489
127040697,Ki,=,12.5892
127040713,Ki,=,25.1189
127040382,Ki,>,10
127041953,Ki,>,10
127041953,Ki,>,10
127040698,Ki,=,15.8489
127024960,Ki,=,12.143
127035828,Ki,>,1
127035829,Ki,>,1
127035830,Ki,>,1
10411237,Ki,>,23.89
127038078,Ki,=,79.63
53310757,Ki,>,1
127028185,Ki,>,10
127028505,Ki,>,10
127028185,Ki,>,10
127027905,Ki,>,10
127028505,Ki,>,10
127027905,Ki,>,10
127034967,EC50,>,5.01187
127034966,EC50,>,5.01187
4946,EC50,>,5.01187
4946,IC50,>,5.01187
127034967,IC50,>,5.01187
127034966,IC50,>,5.01187
44309876,EC50,>,10
122180624,Ki,=,18.8
122180625,Ki,=,15.1
122196341,IC50,>,1.2
72737728,IC50,=,16.5
72737767,INH,>,20
72737723,INH,>,20
118714552,IC50,=,16.5
72737767,INH,>,20
72737723,INH,>,20
118714552,INH,>,20
72737744,INH,>,20
72737728,INH,>,20
72737730,INH,>,20
11603119,Ki,>,1
11501537,Ki,>,1
118722912,Ki,>,1
60204112,Ki,>,1
57873492,Ki,>,1
57873522,Ki,>,1
11501253,Ki,>,1
57873518,Ki,>,1
118722914,Ki,>,1
57873491,Ki,>,1
11625642,Ki,>,1
57873513,Ki,>,1
11567928,Ki,>,1
11639248,Ki,>,1
51122451,Ki,>,1
57873504,Ki,>,1
34257212,Ki,>,1
57873508,Ki,>,1
57873490,Ki,>,1
24769156,Ki,>,1
57456630,Ki,>,1
11494093,Ki,>,1
11350623,Ki,>,1
57873515,Ki,>,1
11638640,Ki,>,1
57873525,Ki,>,1
11537385,Ki,>,1
118722915,Ki,>,1
118736410,Kd,=,13
118736407,Kd,=,20
118736408,Kd,=,16
118736413,Kd,=,14
118726015,EC50,>,100
118726014,EC50,>,100
117365679,EC50,>,100
118726008,EC50,>,100
118726018,EC50,>,100
118726004,EC50,>,100
118726016,EC50,>,100
118726017,EC50,>,100
176407,EC50,>,100
118726005,EC50,>,100
145948565,EC50,>,100
145948564,EC50,>,100
118726021,EC50,>,100
73670899,IC50,>,0.5
117870413,Ki,=,13.567
118710464,Ki,=,24.938
118722109,IC50,>,10
118717221,Ki,>,1
92640710,IC50,>,100
92640710,Ki,>,100
19964406,IC50,>,100
19964406,Ki,>,100
60149678,IC50,>,100
60149678,Ki,>,100
11647002,EC50,>,10
6918554,EC50,>,10
118706302,Ki,>,1
118711274,Ki,>,1
118711264,Ki,>,1
118711272,Ki,>,1
118711257,Ki,>,1
118711260,Ki,>,1
127262,Ki,>,1
118711262,Ki,>,1
118711269,Ki,>,1
118711268,Ki,>,1
118711252,Ki,>,1
118711255,Ki,>,1
118721287,Ki,>,1
118711259,Ki,>,1
118711261,Ki,>,1
118711253,Ki,>,1
71195187,Ki,>,1
77974401,Ki,>,1
118711254,Ki,>,1
